time,北京南,成都东,广州南,汉口,杭州东,杭州西,上海,上海虹桥,武汉,西安北
2023-01-01,1910.0,134.0,89.0,821.0,2289.0,340.0,1062.0,3867.0,639.0,563.0
2023-01-02,5657.0,63.0,130.0,1348.0,3936.0,840.0,2136.0,9689.0,826.0,670.0
2023-01-03,4184.0,81.0,139.0,962.0,2394.0,204.0,1415.0,3408.0,631.0,610.0
2023-01-04,3617.0,230.0,155.0,1557.0,2838.0,184.0,1272.0,3773.0,1008.0,750.0
2023-01-05,3491.0,263.0,147.0,1527.0,2874.0,157.0,1427.0,4237.0,1211.0,775.0
2023-01-06,3550.0,268.0,147.0,1834.0,3558.0,372.0,1898.0,5661.0,1258.0,732.0
2023-01-07,2674.0,379.0,157.0,1261.0,3039.0,236.0,1553.0,3875.0,1132.0,796.0
2023-01-08,4167.0,401.0,143.0,1556.0,4277.0,615.0,2512.0,6729.0,1011.0,814.0
2023-01-09,4073.0,376.0,146.0,1471.0,3969.0,293.0,1755.0,5101.0,1074.0,849.0
2023-01-12,4310.0,587.0,133.0,1939.0,3373.0,335.0,1986.0,5605.0,1305.0,973.0
2023-01-13,4810.0,564.0,150.0,2024.0,3812.0,361.0,2337.0,5995.0,1318.0,1189.0
2023-01-14,3731.0,804.0,156.0,2167.0,3041.0,263.0,1658.0,3877.0,1106.0,1836.0
2023-01-15,4045.0,811.0,144.0,2097.0,3684.0,426.0,2208.0,5581.0,1027.0,1938.0
2023-01-16,3447.0,834.0,110.0,1749.0,3181.0,268.0,1765.0,4349.0,1180.0,1824.0
2023-01-17,3404.0,832.0,159.0,2851.0,2889.0,301.0,1728.0,3958.0,1193.0,2343.0
2023-01-18,3607.0,629.0,209.0,3117.0,3052.0,278.0,1494.0,3649.0,1438.0,1940.0
2023-01-19,3069.0,500.0,235.0,2988.0,2672.0,214.0,1129.0,2847.0,1636.0,2106.0
2023-01-20,2200.0,544.0,177.0,2308.0,2264.0,227.0,804.0,2392.0,1340.0,1792.0
2023-01-21,888.0,101.0,94.0,687.0,953.0,81.0,454.0,983.0,419.0,620.0
2023-01-22,2091.0,196.0,252.0,789.0,1550.0,122.0,575.0,1538.0,419.0,964.0
2023-01-23,3109.0,232.0,186.0,1250.0,2888.0,312.0,1024.0,3194.0,578.0,1011.0
2023-01-24,3520.0,154.0,286.0,1077.0,4578.0,652.0,1808.0,6207.0,707.0,662.0
2023-01-25,4090.0,167.0,352.0,954.0,6605.0,885.0,2318.0,8102.0,696.0,475.0
2023-01-26,6767.0,184.0,531.0,1179.0,7939.0,1207.0,1817.0,7783.0,707.0,626.0
2023-01-27,9106.0,239.0,649.0,1360.0,9292.0,1146.0,3110.0,7167.0,871.0,676.0
2023-01-28,6646.0,157.0,712.0,1013.0,10138.0,1238.0,3589.0,9365.0,689.0,428.0
2023-01-29,6891.0,108.0,586.0,1019.0,10493.0,1204.0,3382.0,9034.0,659.0,505.0
2023-01-30,5312.0,112.0,518.0,1002.0,9213.0,1031.0,2878.0,9503.0,724.0,586.0
2023-01-31,5205.0,112.0,317.0,998.0,8226.0,877.0,3021.0,9002.0,711.0,568.0
2023-02-01,3707.0,74.0,344.0,741.0,5510.0,497.0,2049.0,4796.0,626.0,464.0
2023-02-02,4450.0,96.0,340.0,985.0,6496.0,831.0,2787.0,8201.0,747.0,503.0
2023-02-03,4698.0,77.0,332.0,1497.0,7194.0,1353.0,3238.0,10109.0,1003.0,501.0
2023-02-04,3217.0,65.0,232.0,1198.0,6256.0,909.0,2505.0,6741.0,883.0,475.0
2023-02-05,4892.0,87.0,266.0,1247.0,7466.0,1577.0,3602.0,11867.0,861.0,484.0
2023-02-06,6513.0,145.0,334.0,1226.0,6024.0,491.0,2232.0,5737.0,1082.0,792.0
2023-02-07,6318.0,129.0,327.0,1446.0,20.0,683.0,2841.0,81.0,1178.0,5.0
2023-02-08,6124.0,113.0,322.0,1668.0,7090.0,875.0,3450.0,9867.0,1275.0,933.0
2023-02-09,6062.0,96.0,286.0,1719.0,6887.0,786.0,3428.0,9542.0,1258.0,1005.0
2023-02-10,7460.0,116.0,252.0,2612.0,8505.0,1118.0,4268.0,12523.0,1620.0,1036.0
2023-02-11,4594.0,128.0,226.0,2167.0,6729.0,744.0,3343.0,8174.0,1447.0,701.0
2023-02-12,6576.0,139.0,344.0,2269.0,8554.0,2016.0,4586.0,14597.0,1520.0,820.0
2023-02-13,5618.0,95.0,352.0,1662.0,7233.0,661.0,3383.0,9389.0,1185.0,789.0
2023-02-14,5250.0,72.0,304.0,1621.0,6401.0,686.0,3106.0,8240.0,1137.0,764.0
2023-02-15,6331.0,131.0,398.0,2005.0,7827.0,842.0,3653.0,9346.0,1314.0,884.0
2023-02-16,6353.0,130.0,350.0,2000.0,7239.0,839.0,3478.0,9823.0,1223.0,750.0
2023-02-17,7802.0,110.0,324.0,3300.0,8963.0,1641.0,4523.0,13192.0,1539.0,916.0
2023-02-18,5142.0,139.0,284.0,2317.0,7414.0,727.0,3638.0,8682.0,1246.0,935.0
2023-02-19,7421.0,127.0,338.0,2733.0,9246.0,2588.0,4799.0,15408.0,1460.0,881.0
2023-02-20,6033.0,75.0,373.0,1802.0,7458.0,711.0,3203.0,8149.0,1269.0,753.0
2023-02-21,5763.0,92.0,419.0,1685.0,6424.0,592.0,3137.0,8011.0,1133.0,773.0
2023-02-22,6592.0,157.0,417.0,2033.0,7000.0,673.0,3275.0,8820.0,1169.0,883.0
2023-02-23,6577.0,118.0,395.0,1926.0,6845.0,779.0,3346.0,9289.0,1280.0,869.0
2023-02-24,6339.0,98.0,372.0,2474.0,5464.0,711.0,2702.0,6904.0,1369.0,991.0
2023-02-25,5390.0,93.0,314.0,1825.0,7645.0,845.0,3772.0,8890.0,1207.0,907.0
2023-02-26,7994.0,128.0,413.0,2773.0,9855.0,2468.0,5168.0,16221.0,1478.0,1070.0
2023-02-27,6176.0,101.0,374.0,2024.0,8422.0,704.0,3320.0,8663.0,1304.0,791.0
2023-02-28,5869.0,72.0,326.0,1877.0,6611.0,541.0,3201.0,8157.0,1265.0,926.0
2023-03-01,5736.0,113.0,380.0,2101.0,6617.0,538.0,3341.0,8452.0,1242.0,814.0
2023-03-02,5725.0,113.0,357.0,2009.0,6588.0,525.0,3318.0,8955.0,1249.0,873.0
2023-03-03,7143.0,115.0,405.0,3140.0,9594.0,1497.0,4443.0,12609.0,1697.0,942.0
2023-03-04,3695.0,77.0,365.0,1719.0,7602.0,631.0,3533.0,7816.0,1308.0,640.0
2023-03-05,6766.0,98.0,338.0,2404.0,9846.0,1853.0,5039.0,15006.0,1747.0,838.0
2023-03-06,5199.0,75.0,314.0,2103.0,8157.0,525.0,3471.0,8249.0,1315.0,1078.0
2023-03-07,3513.0,78.0,372.0,921.0,3558.0,234.0,1782.0,3995.0,866.0,694.0
2023-03-08,5059.0,118.0,400.0,2074.0,6886.0,509.0,3237.0,8959.0,1083.0,830.0
2023-03-09,5337.0,84.0,482.0,2132.0,6970.0,641.0,3676.0,9909.0,1341.0,835.0
2023-03-10,7004.0,125.0,313.0,3249.0,10173.0,1651.0,4726.0,14114.0,1636.0,924.0
2023-03-11,4178.0,125.0,310.0,2308.0,7724.0,695.0,3801.0,8557.0,1364.0,771.0
2023-03-12,8244.0,136.0,340.0,3031.0,10533.0,2388.0,4952.0,15625.0,1729.0,888.0
2023-03-13,5896.0,116.0,646.0,2357.0,8581.0,657.0,3134.0,8691.0,1335.0,909.0
2023-03-14,5174.0,107.0,273.0,1879.0,7013.0,635.0,3301.0,8901.0,1206.0,832.0
2023-03-15,5881.0,210.0,365.0,2564.0,7579.0,746.0,3473.0,9764.0,1415.0,921.0
2023-03-16,6761.0,190.0,319.0,2647.0,7586.0,911.0,3691.0,9875.0,1387.0,897.0
2023-03-17,7723.0,157.0,354.0,3869.0,10653.0,1768.0,4518.0,14173.0,1923.0,978.0
2023-03-18,5422.0,228.0,397.0,2816.0,8372.0,864.0,3779.0,9454.0,1476.0,907.0
2023-03-19,8740.0,143.0,373.0,2881.0,11755.0,2192.0,4516.0,16854.0,1979.0,964.0
2023-03-20,7506.0,161.0,382.0,2824.0,9805.0,887.0,3640.0,9507.0,1487.0,1151.0
2023-03-21,6391.0,149.0,554.0,2402.0,7087.0,596.0,3322.0,8668.0,1354.0,949.0
2023-03-22,7089.0,240.0,341.0,2286.0,7227.0,707.0,3347.0,9807.0,1231.0,1061.0
2023-03-23,7307.0,163.0,319.0,2587.0,7228.0,803.0,3688.0,10266.0,1484.0,969.0
2023-03-24,8282.0,184.0,422.0,4109.0,10754.0,1714.0,4532.0,14969.0,2278.0,1188.0
2023-03-25,5637.0,175.0,505.0,2733.0,8611.0,967.0,4261.0,10152.0,1579.0,856.0
2023-03-26,9208.0,163.0,531.0,3240.0,12021.0,2284.0,4309.0,17568.0,1720.0,993.0
2023-03-27,7378.0,210.0,611.0,3773.0,9528.0,947.0,3833.0,10415.0,1506.0,1067.0
2023-03-28,6381.0,167.0,375.0,3066.0,7455.0,749.0,3650.0,10419.0,1273.0,919.0
2023-03-30,7465.0,143.0,439.0,2977.0,7832.0,820.0,3844.0,10819.0,1412.0,932.0
2023-03-31,8521.0,192.0,426.0,4132.0,11437.0,1769.0,4337.0,14802.0,2015.0,1042.0
2023-04-01,5764.0,178.0,428.0,3556.0,9626.0,1120.0,3908.0,9621.0,1495.0,823.0
2023-04-02,8378.0,146.0,331.0,3496.0,11340.0,2462.0,4310.0,17374.0,1691.0,930.0
2023-04-03,6194.0,171.0,389.0,2868.0,8858.0,869.0,3389.0,8737.0,1401.0,853.0
2023-04-04,3938.0,139.0,302.0,1461.0,4040.0,457.0,1804.0,4400.0,947.0,631.0
2023-04-05,5054.0,190.0,318.0,1246.0,4521.0,582.0,2103.0,5378.0,912.0,750.0
2023-04-06,6981.0,462.0,415.0,2841.0,8688.0,1048.0,3842.0,10572.0,1363.0,882.0
2023-04-07,7550.0,354.0,338.0,4066.0,12294.0,1886.0,4768.0,14618.0,1835.0,1099.0
2023-04-08,5811.0,381.0,338.0,2673.0,10524.0,1061.0,4020.0,9728.0,1344.0,824.0
2023-04-09,9772.0,376.0,392.0,3631.0,11751.0,2683.0,4184.0,16331.0,1936.0,1134.0
2023-04-10,8748.0,379.0,490.0,3372.0,9931.0,1113.0,4029.0,10635.0,1556.0,1280.0
2023-04-13,7785.0,370.0,340.0,3073.0,8211.0,1129.0,3931.0,11488.0,1440.0,1157.0
2023-04-14,8730.0,348.0,419.0,4399.0,10960.0,2522.0,4793.0,15534.0,2371.0,1517.0
2023-04-15,6646.0,411.0,369.0,3131.0,10268.0,1114.0,4008.0,10205.0,1531.0,1107.0
2023-04-16,1894.0,145.0,76.0,1450.0,4098.0,2468.0,2931.0,14340.0,224.0,1152.0
2023-04-17,7643.0,379.0,465.0,3069.0,9845.0,937.0,3941.0,11037.0,1520.0,1197.0
2023-04-18,5420.0,374.0,341.0,1969.0,5003.0,388.0,2392.0,6023.0,1039.0,964.0
2023-04-20,7369.0,369.0,393.0,2972.0,8409.0,920.0,3908.0,12103.0,1392.0,1087.0
2023-04-21,8267.0,381.0,740.0,3945.0,10153.0,1725.0,4049.0,14345.0,1900.0,1368.0
2023-04-22,7030.0,393.0,421.0,2784.0,8310.0,1086.0,3730.0,10907.0,1440.0,1208.0
2023-04-23,7718.0,205.0,442.0,3243.0,8368.0,1060.0,3521.0,11219.0,1521.0,1290.0
2023-04-24,6770.0,237.0,401.0,2549.0,7305.0,731.0,3116.0,8821.0,1332.0,1220.0
2023-04-25,6605.0,269.0,350.0,2754.0,7385.0,801.0,3376.0,9313.0,1214.0,965.0
2023-04-26,9476.0,362.0,375.0,3120.0,8197.0,996.0,3392.0,10589.0,1704.0,1280.0
2023-04-27,8009.0,801.0,407.0,2339.0,9151.0,1990.0,3250.0,11112.0,1515.0,1701.0
2023-04-28,6887.0,880.0,1127.0,1588.0,12674.0,3271.0,2639.0,8189.0,1569.0,1066.0
2023-04-29,6354.0,639.0,1064.0,1397.0,12528.0,1968.0,2284.0,5894.0,931.0,854.0
2023-04-30,6419.0,464.0,989.0,3328.0,14892.0,2654.0,2909.0,12370.0,1959.0,1769.0
2023-05-01,5580.0,128.0,451.0,3585.0,13470.0,2725.0,4011.0,16904.0,1850.0,863.0
2023-05-02,7968.0,278.0,961.0,4873.0,15097.0,2382.0,2821.0,9482.0,2208.0,1893.0
2023-05-03,5891.0,817.0,1146.0,4199.0,11245.0,2476.0,2664.0,4807.0,1772.0,1988.0
2023-05-04,11091.0,356.0,735.0,4124.0,11584.0,1206.0,3763.0,12571.0,1465.0,1272.0
2023-05-05,7198.0,266.0,406.0,2128.0,7408.0,887.0,3727.0,10203.0,1439.0,937.0
2023-05-06,5849.0,202.0,367.0,1795.0,7471.0,1054.0,3500.0,10048.0,1117.0,651.0
2023-05-07,7171.0,184.0,468.0,2041.0,7637.0,1686.0,3952.0,10952.0,1185.0,898.0
2023-05-08,7004.0,268.0,426.0,2506.0,8249.0,992.0,3666.0,9990.0,1317.0,1012.0
2023-05-09,6219.0,224.0,320.0,2229.0,7671.0,903.0,3565.0,9279.0,1191.0,977.0
2023-05-10,7190.0,310.0,325.0,2512.0,8066.0,858.0,3817.0,9881.0,1264.0,1058.0
2023-05-11,7492.0,214.0,358.0,2769.0,7944.0,803.0,3869.0,10515.0,1275.0,1063.0
2023-05-12,8779.0,196.0,221.0,2283.0,9430.0,2287.0,4433.0,14568.0,1307.0,1289.0
2023-05-13,5303.0,240.0,368.0,2540.0,8927.0,991.0,4307.0,10487.0,1401.0,877.0
2023-05-14,8076.0,220.0,426.0,3410.0,10258.0,3521.0,4347.0,16826.0,1756.0,997.0
2023-05-15,7176.0,232.0,435.0,2945.0,9510.0,1091.0,3995.0,11253.0,1380.0,1286.0
2023-05-16,6074.0,225.0,455.0,2408.0,7559.0,852.0,3771.0,10076.0,1191.0,1039.0
2023-05-17,6326.0,261.0,309.0,2480.0,7220.0,789.0,3775.0,9893.0,1279.0,1018.0
2023-05-18,6783.0,381.0,287.0,2649.0,7752.0,743.0,3957.0,10820.0,1514.0,955.0
2023-05-19,8320.0,227.0,298.0,4186.0,10194.0,2800.0,4157.0,14784.0,2184.0,1334.0
2023-05-20,5065.0,261.0,338.0,2239.0,7961.0,822.0,2902.0,6314.0,1322.0,921.0
2023-05-21,8814.0,232.0,455.0,3421.0,10537.0,3086.0,4189.0,16212.0,1796.0,1276.0
2023-05-22,6859.0,258.0,355.0,2707.0,9344.0,957.0,3865.0,10883.0,1403.0,1231.0
2023-05-23,5577.0,216.0,314.0,2115.0,7151.0,743.0,3869.0,10155.0,1148.0,1049.0
2023-05-24,6072.0,169.0,288.0,2076.0,7332.0,722.0,4036.0,10326.0,1156.0,879.0
2023-05-25,6766.0,178.0,234.0,2287.0,7828.0,824.0,3984.0,10266.0,1343.0,931.0
2023-05-26,7873.0,216.0,400.0,3575.0,9745.0,2257.0,4305.0,12812.0,1827.0,1057.0
2023-05-27,5680.0,198.0,377.0,2677.0,8029.0,879.0,3740.0,8253.0,1409.0,969.0
2023-05-28,9037.0,195.0,916.0,3260.0,9598.0,2758.0,3969.0,15409.0,1636.0,1024.0
2023-05-29,6523.0,251.0,419.0,2263.0,8242.0,795.0,3331.0,9235.0,1283.0,883.0
2023-05-30,5772.0,143.0,266.0,1990.0,6319.0,694.0,3330.0,8663.0,1029.0,873.0
2023-05-31,6106.0,110.0,261.0,2237.0,6475.0,680.0,3455.0,9041.0,1197.0,849.0
2023-06-01,6122.0,119.0,230.0,2182.0,6547.0,774.0,3409.0,8904.0,1205.0,849.0
2023-06-02,7004.0,192.0,300.0,3563.0,9539.0,1816.0,4341.0,12750.0,1556.0,1062.0
2023-06-03,5245.0,128.0,314.0,2288.0,7708.0,1017.0,3970.0,8189.0,1282.0,814.0
2023-06-04,7699.0,93.0,322.0,2921.0,9961.0,2845.0,4222.0,15062.0,1432.0,1145.0
2023-06-05,6460.0,201.0,294.0,2197.0,8183.0,899.0,3385.0,9129.0,1171.0,1066.0
2023-06-06,5771.0,131.0,293.0,2351.0,6780.0,772.0,3783.0,9555.0,1227.0,1199.0
2023-06-07,5965.0,196.0,340.0,2327.0,7062.0,775.0,3784.0,9831.0,1338.0,1085.0
2023-06-08,6327.0,216.0,373.0,2589.0,7521.0,832.0,3814.0,10138.0,1336.0,1064.0
2023-06-09,7750.0,161.0,332.0,3493.0,10312.0,2211.0,4520.0,13916.0,1603.0,1194.0
2023-06-10,5296.0,214.0,510.0,2565.0,8025.0,1055.0,4002.0,9494.0,1232.0,983.0
2023-06-11,7408.0,296.0,377.0,3104.0,10031.0,2876.0,4343.0,14777.0,1527.0,1235.0
2023-06-12,6344.0,296.0,328.0,2624.0,8894.0,1082.0,3832.0,10215.0,1252.0,1158.0
2023-06-13,6477.0,249.0,346.0,2695.0,1529.0,53.0,1408.0,3903.0,1412.0,1128.0
2023-06-14,6611.0,201.0,363.0,2767.0,8497.0,960.0,3973.0,10871.0,1573.0,1099.0
2023-06-15,7617.0,255.0,307.0,2885.0,8469.0,994.0,4160.0,10844.0,1326.0,1325.0
2023-06-16,7670.0,382.0,535.0,3733.0,9873.0,1804.0,4674.0,13969.0,1624.0,1312.0
2023-06-17,5904.0,454.0,471.0,2966.0,9020.0,1300.0,3836.0,9822.0,1386.0,1442.0
2023-06-18,7314.0,468.0,540.0,3170.0,9837.0,2325.0,4376.0,14237.0,1494.0,1358.0
2023-06-19,7226.0,405.0,358.0,2901.0,9727.0,1097.0,3858.0,10826.0,1458.0,1467.0
2023-06-20,8241.0,558.0,440.0,2890.0,8909.0,1362.0,4545.0,11532.0,1383.0,2122.0
2023-06-21,11881.0,588.0,653.0,3682.0,15079.0,2187.0,4440.0,14603.0,1772.0,2599.0
2023-06-22,11543.0,508.0,673.0,3865.0,14353.0,1608.0,3066.0,10555.0,1495.0,2756.0
2023-06-23,9657.0,693.0,472.0,3420.0,11158.0,2582.0,5605.0,13117.0,2131.0,2798.0
2023-06-24,13466.0,437.0,491.0,5855.0,15919.0,3800.0,4056.0,17173.0,2030.0,2464.0
2023-06-25,11726.0,625.0,554.0,3556.0,10947.0,1721.0,3476.0,14375.0,1598.0,2387.0
2023-06-26,9848.0,552.0,528.0,2795.0,8200.0,1096.0,3777.0,11672.0,1392.0,2195.0
2023-06-27,8669.0,557.0,453.0,2802.0,7615.0,1100.0,3930.0,12011.0,1181.0,2070.0
2023-06-29,9626.0,776.0,544.0,3315.0,8861.0,1392.0,3842.0,13006.0,1522.0,2390.0
2023-06-30,9548.0,927.0,688.0,3360.0,9253.0,2582.0,3880.0,16035.0,2199.0,2288.0
2023-07-01,9370.0,1214.0,696.0,2580.0,9479.0,1652.0,3785.0,12229.0,1798.0,2012.0
2023-07-02,10622.0,1148.0,633.0,3143.0,8706.0,2693.0,3758.0,13926.0,1837.0,2126.0
2023-07-03,10582.0,1097.0,622.0,3053.0,8073.0,1945.0,3642.0,13059.0,1813.0,2608.0
2023-07-05,9078.0,877.0,612.0,2559.0,8495.0,1724.0,3825.0,12235.0,1922.0,2324.0
2023-07-06,8871.0,693.0,580.0,2620.0,8458.0,1839.0,3742.0,13121.0,1888.0,2094.0
2023-07-07,7985.0,805.0,635.0,3044.0,9278.0,2380.0,3803.0,13564.0,2322.0,1765.0
2023-07-08,7364.0,950.0,617.0,2361.0,9621.0,1951.0,3365.0,11537.0,1706.0,1918.0
2023-07-09,8662.0,964.0,601.0,2738.0,9233.0,2956.0,3030.0,14685.0,2011.0,1844.0
2023-07-10,8025.0,948.0,613.0,2381.0,8424.0,1494.0,2706.0,9532.0,1454.0,1992.0
2023-07-11,7085.0,692.0,450.0,2444.0,8309.0,1702.0,3635.0,11800.0,1450.0,1631.0
2023-07-12,7241.0,697.0,676.0,2842.0,8502.0,1568.0,3812.0,11999.0,1486.0,1924.0
2023-07-13,8049.0,671.0,506.0,2810.0,8831.0,1547.0,3743.0,11609.0,1659.0,1851.0
2023-07-14,8187.0,759.0,656.0,3482.0,9476.0,1934.0,3546.0,11205.0,2551.0,1940.0
2023-07-15,6027.0,635.0,721.0,2125.0,4306.0,569.0,2356.0,6900.0,927.0,218.0
2023-07-16,94.0,653.0,81.0,2307.0,3275.0,1208.0,1295.0,11431.0,49.0,1009.0
2023-07-17,7427.0,671.0,633.0,2490.0,9960.0,1576.0,2562.0,9041.0,1414.0,1801.0
2023-07-18,6371.0,635.0,692.0,2258.0,6891.0,848.0,2487.0,6559.0,1340.0,1615.0
2023-07-19,7307.0,621.0,687.0,2526.0,8821.0,1283.0,3377.0,11194.0,1617.0,1799.0
2023-07-20,7723.0,720.0,675.0,2797.0,9015.0,1409.0,3603.0,12866.0,1710.0,1869.0
2023-07-21,8170.0,678.0,755.0,3577.0,10450.0,1844.0,4090.0,15348.0,2150.0,1723.0
2023-07-22,6963.0,726.0,771.0,2979.0,9355.0,1284.0,3530.0,10771.0,1699.0,2176.0
2023-07-23,8686.0,735.0,719.0,3039.0,11222.0,2975.0,3799.0,16439.0,2059.0,1918.0
2023-07-24,8257.0,647.0,697.0,2705.0,10346.0,1736.0,3469.0,11412.0,1746.0,2066.0
2023-07-25,7233.0,586.0,722.0,2302.0,7319.0,854.0,2791.0,7198.0,1338.0,2126.0
2023-07-26,8003.0,700.0,687.0,2773.0,9205.0,1577.0,3864.0,12119.0,1731.0,2050.0
2023-07-27,7383.0,610.0,800.0,2753.0,7935.0,951.0,2984.0,8628.0,1650.0,2155.0
2023-07-28,8638.0,721.0,754.0,3950.0,10256.0,1867.0,3689.0,12386.0,2517.0,1939.0
2023-07-29,7606.0,1019.0,827.0,2752.0,8495.0,1063.0,3219.0,9331.0,1847.0,2279.0
2023-07-30,8456.0,959.0,844.0,3137.0,10343.0,3590.0,3519.0,14174.0,1948.0,2320.0
2023-07-31,7380.0,779.0,885.0,2853.0,8879.0,1218.0,2641.0,7915.0,1635.0,2283.0
2023-08-01,6872.0,740.0,676.0,2567.0,7024.0,820.0,2657.0,6784.0,1374.0,1956.0
2023-08-02,7162.0,697.0,695.0,2685.0,7151.0,924.0,2859.0,7412.0,1677.0,2057.0
2023-08-03,7162.0,697.0,695.0,2685.0,7151.0,924.0,2859.0,7412.0,1677.0,2057.0
2023-08-04,7536.0,703.0,734.0,3700.0,10081.0,2111.0,3755.0,11950.0,2373.0,2482.0
2023-08-05,6916.0,977.0,879.0,3124.0,9410.0,1341.0,3169.0,9130.0,2227.0,2146.0
2023-08-06,8794.0,849.0,895.0,3617.0,11385.0,4090.0,4142.0,16238.0,2326.0,2128.0
2023-08-07,8577.0,708.0,764.0,3095.0,10637.0,1638.0,2830.0,10734.0,1801.0,2215.0
2023-08-08,7962.0,666.0,640.0,2630.0,8716.0,1024.0,2905.0,7431.0,1808.0,1967.0
2023-08-09,7672.0,658.0,605.0,2738.0,9556.0,2168.0,4076.0,12407.0,1888.0,2024.0
2023-08-10,7779.0,635.0,736.0,3044.0,9853.0,2156.0,4090.0,13059.0,1858.0,1809.0
2023-08-11,7839.0,827.0,729.0,3628.0,11940.0,2776.0,4722.0,15072.0,2389.0,1635.0
2023-08-12,7541.0,903.0,847.0,2833.0,9967.0,1629.0,3340.0,10053.0,2255.0,1884.0
2023-08-13,8645.0,722.0,773.0,3338.0,11435.0,4136.0,3584.0,15480.0,2368.0,1804.0
2023-08-14,8097.0,730.0,704.0,2802.0,9925.0,1396.0,2812.0,9674.0,1898.0,1984.0
2023-08-15,7605.0,659.0,589.0,2516.0,8794.0,1153.0,2980.0,7916.0,1673.0,1716.0
2023-08-16,7478.0,671.0,617.0,2663.0,8792.0,1356.0,3058.0,8453.0,1765.0,1743.0
2023-08-17,7431.0,576.0,617.0,3319.0,9141.0,1650.0,3110.0,9094.0,1663.0,1827.0
2023-08-18,7688.0,799.0,681.0,3479.0,11202.0,2706.0,3970.0,12409.0,2193.0,2035.0
2023-08-19,7666.0,787.0,654.0,3059.0,10628.0,2673.0,3995.0,12592.0,1950.0,1656.0
2023-08-20,8502.0,703.0,736.0,3443.0,11236.0,3804.0,3820.0,14515.0,2126.0,1857.0
2023-08-21,7753.0,691.0,661.0,3101.0,10101.0,2357.0,3581.0,12220.0,1909.0,1754.0
2023-08-22,6883.0,466.0,548.0,2599.0,7263.0,1034.0,2974.0,7228.0,1552.0,1741.0
2023-08-23,7250.0,552.0,616.0,2810.0,7821.0,1081.0,2998.0,7760.0,1570.0,1781.0
2023-08-24,6853.0,480.0,586.0,2817.0,7984.0,1102.0,3086.0,7936.0,1800.0,1575.0
2023-08-25,7394.0,623.0,621.0,3418.0,9307.0,2108.0,3765.0,10765.0,2188.0,1615.0
2023-08-26,6632.0,585.0,632.0,2681.0,8276.0,1290.0,3111.0,7972.0,1693.0,1746.0
2023-08-27,8017.0,694.0,657.0,3445.0,9708.0,3194.0,4107.0,14825.0,1908.0,1610.0
2023-08-28,7077.0,391.0,655.0,2775.0,8979.0,1303.0,3115.0,9125.0,1425.0,1169.0
2023-08-29,5743.0,355.0,419.0,2299.0,6964.0,971.0,3360.0,8659.0,1231.0,932.0
2023-08-30,5700.0,369.0,438.0,1802.0,5206.0,718.0,2727.0,6040.0,1076.0,810.0
2023-09-04,5986.0,413.0,663.0,2075.0,7527.0,1026.0,3347.0,8392.0,1205.0,893.0
2023-09-05,5960.0,227.0,395.0,1998.0,7116.0,892.0,3551.0,8553.0,1128.0,877.0
2023-09-06,6196.0,245.0,345.0,2158.0,7736.0,1259.0,3686.0,9526.0,1158.0,876.0
2023-09-07,6518.0,275.0,437.0,2314.0,7756.0,1161.0,3638.0,10088.0,1248.0,1091.0
2023-09-08,7577.0,385.0,481.0,3644.0,9181.0,2051.0,4512.0,13572.0,1535.0,1087.0
2023-09-09,6016.0,281.0,459.0,2143.0,7782.0,1062.0,3883.0,9493.0,1206.0,872.0
2023-09-10,8536.0,434.0,606.0,2729.0,9302.0,2884.0,3861.0,14828.0,1520.0,1073.0
2023-09-11,7045.0,346.0,523.0,2103.0,8598.0,1179.0,3801.0,9786.0,1287.0,1090.0
2023-09-12,6043.0,382.0,382.0,2011.0,6539.0,717.0,3510.0,9072.0,1164.0,886.0
2023-09-13,6376.0,234.0,386.0,2278.0,6422.0,741.0,3657.0,9506.0,1089.0,958.0
2023-09-14,6678.0,205.0,321.0,2485.0,6581.0,809.0,3695.0,9482.0,1126.0,1035.0
2023-09-15,7426.0,305.0,435.0,3276.0,9103.0,1413.0,4580.0,13164.0,1549.0,1145.0
2023-09-16,4886.0,336.0,466.0,2347.0,8513.0,1067.0,4288.0,9995.0,1116.0,929.0
2023-09-17,8666.0,351.0,501.0,2996.0,10383.0,1977.0,4409.0,16391.0,1704.0,1069.0
2023-09-19,6388.0,503.0,405.0,2273.0,6821.0,824.0,3616.0,9879.0,1179.0,894.0
2023-09-20,7011.0,328.0,310.0,2319.0,6678.0,850.0,3788.0,10357.0,1380.0,936.0
2023-09-21,7005.0,263.0,289.0,2330.0,6451.0,832.0,4002.0,10455.0,1190.0,1090.0
2023-09-22,8278.0,216.0,593.0,3797.0,8900.0,1561.0,4199.0,13268.0,1851.0,1256.0
2023-09-23,5510.0,274.0,431.0,2098.0,7468.0,987.0,3457.0,8793.0,1185.0,1265.0
2023-09-24,7621.0,236.0,334.0,2793.0,9501.0,1957.0,4599.0,13533.0,1682.0,1139.0
2023-09-25,5768.0,208.0,300.0,2730.0,7504.0,954.0,3187.0,8519.0,1388.0,989.0
2023-09-26,6174.0,438.0,395.0,2420.0,6658.0,868.0,3281.0,7923.0,1294.0,1455.0
2023-09-27,7011.0,905.0,816.0,1743.0,7996.0,1230.0,3036.0,7632.0,993.0,943.0
2023-09-28,8684.0,1197.0,1264.0,1547.0,9918.0,3061.0,2639.0,9491.0,1126.0,556.0
