time,北京南,成都东,广州南,汉口,杭州东,杭州西,上海,上海虹桥,武汉,西安北
2025-02-27,6850.0,173.0,180.0,2317.0,7838.0,1335.0,3702.0,9596.0,1291.0,733.0
2025-02-28,9283.0,163.0,169.0,3561.0,13502.0,3093.0,5291.0,16274.0,1974.0,943.0
2025-03-01,4960.0,142.0,129.0,2081.0,8993.0,2258.0,4255.0,12278.0,1272.0,613.0
2025-03-02,5523.0,151.0,119.0,2615.0,10774.0,1773.0,4049.0,9659.0,1427.0,783.0
2025-03-03,5104.0,116.0,147.0,1930.0,6520.0,1275.0,3273.0,8559.0,1082.0,745.0
2025-03-04,6078.0,98.0,143.0,1667.0,6601.0,1073.0,3117.0,8808.0,1247.0,736.0
2025-03-05,6627.0,120.0,124.0,2133.0,6840.0,1121.0,3426.0,9550.0,1159.0,695.0
2025-03-06,6580.0,96.0,135.0,2247.0,7179.0,1272.0,3816.0,10168.0,1292.0,646.0
2025-03-07,9142.0,79.0,212.0,3630.0,11942.0,3110.0,5305.0,15701.0,2169.0,822.0
2025-03-08,4930.0,179.0,137.0,2105.0,8204.0,1838.0,3827.0,10988.0,1220.0,556.0
2025-03-09,5083.0,87.0,145.0,3215.0,10487.0,1906.0,4037.0,9813.0,1621.0,1012.0
2025-03-10,5559.0,91.0,131.0,2483.0,6596.0,1400.0,3306.0,8915.0,1075.0,843.0
2025-03-11,6176.0,75.0,114.0,2083.0,6709.0,1166.0,3502.0,10074.0,1193.0,702.0
2025-03-12,7374.0,69.0,156.0,1960.0,6727.0,1126.0,3738.0,11140.0,1243.0,757.0
2025-03-13,7004.0,98.0,170.0,2144.0,7398.0,1211.0,3745.0,10896.0,1484.0,830.0
2025-03-14,9346.0,100.0,206.0,3501.0,12574.0,2917.0,5206.0,16958.0,1970.0,989.0
2025-03-15,6354.0,114.0,162.0,2442.0,8549.0,1940.0,3941.0,10852.0,1507.0,695.0
2025-03-16,6391.0,107.0,177.0,3736.0,10356.0,1790.0,4203.0,10135.0,1676.0,965.0
2025-03-17,6480.0,95.0,169.0,3352.0,7289.0,1545.0,3324.0,10221.0,1325.0,925.0
2025-03-18,6319.0,114.0,121.0,2614.0,7463.0,1292.0,3660.0,11118.0,1283.0,784.0
2025-03-19,7332.0,87.0,129.0,2582.0,8054.0,1232.0,4047.0,11961.0,1369.0,879.0
2025-03-20,8273.0,151.0,206.0,3110.0,9174.0,1485.0,4444.0,12133.0,1428.0,920.0
2025-03-21,9167.0,153.0,218.0,4267.0,14882.0,3486.0,6025.0,19105.0,2352.0,1338.0
2025-03-22,7376.0,120.0,178.0,3185.0,10611.0,2549.0,4916.0,15377.0,1448.0,769.0
2025-03-23,8091.0,169.0,207.0,4186.0,13868.0,2692.0,5354.0,14203.0,2325.0,1132.0
2025-03-24,8082.0,213.0,161.0,3693.0,8615.0,1719.0,3837.0,11482.0,1314.0,1131.0
2025-03-25,7076.0,159.0,151.0,2630.0,8434.0,1411.0,3975.0,11047.0,1271.0,1020.0
2025-03-26,7948.0,191.0,157.0,2897.0,10122.0,1644.0,4425.0,12044.0,1371.0,1053.0
2025-03-27,8606.0,232.0,237.0,3110.0,8986.0,1589.0,4454.0,12888.0,1426.0,1380.0
2025-03-28,11047.0,247.0,313.0,4642.0,13754.0,3771.0,5134.0,18340.0,2040.0,1535.0
2025-03-29,7767.0,179.0,245.0,3868.0,9973.0,2450.0,4474.0,14268.0,1485.0,1118.0
2025-03-30,6899.0,130.0,143.0,4554.0,11463.0,2223.0,4675.0,12811.0,1892.0,981.0
2025-03-31,6650.0,116.0,312.0,3221.0,7861.0,1645.0,3631.0,11083.0,1141.0,825.0
2025-04-01,6720.0,141.0,142.0,2265.0,8051.0,1335.0,3862.0,11800.0,1349.0,635.0
2025-04-02,8938.0,102.0,119.0,2818.0,9224.0,1724.0,4313.0,14427.0,1414.0,769.0
2025-04-03,13161.0,189.0,250.0,7498.0,14649.0,3997.0,8088.0,20495.0,2370.0,1228.0
2025-04-04,9764.0,67.0,137.0,5722.0,12489.0,3822.0,5486.0,19130.0,2217.0,733.0
2025-04-05,2500.0,85.0,68.0,3117.0,12300.0,2206.0,3996.0,10231.0,1398.0,422.0
2025-04-06,8584.0,134.0,189.0,4448.0,16874.0,3455.0,5061.0,13995.0,1150.0,1342.0
2025-04-07,6875.0,205.0,169.0,4470.0,8809.0,2144.0,3298.0,10130.0,1803.0,1244.0
2025-04-08,6681.0,173.0,131.0,3350.0,7237.0,1369.0,3589.0,10235.0,1203.0,875.0
2025-04-09,7847.0,126.0,113.0,3081.0,7699.0,1471.0,3911.0,12028.0,1366.0,826.0
2025-04-10,8090.0,151.0,139.0,3172.0,8794.0,1531.0,4250.0,13166.0,1447.0,826.0
2025-04-11,9793.0,124.0,151.0,4009.0,13223.0,3579.0,5608.0,18512.0,2269.0,1163.0
2025-04-12,7937.0,183.0,234.0,2955.0,9978.0,2483.0,4614.0,13565.0,1298.0,973.0
2025-04-13,7477.0,198.0,135.0,4613.0,12421.0,2465.0,4876.0,14702.0,1746.0,1124.0
2025-04-14,7215.0,175.0,148.0,3235.0,8252.0,1895.0,3614.0,10994.0,1375.0,964.0
2025-04-15,7442.0,146.0,124.0,2757.0,8029.0,1370.0,4060.0,10661.0,1339.0,839.0
2025-04-16,7709.0,187.0,148.0,2932.0,8834.0,1468.0,4302.0,11495.0,1338.0,857.0
2025-04-17,8376.0,200.0,266.0,3531.0,9596.0,1700.0,4350.0,12593.0,1737.0,928.0
2025-04-18,9857.0,210.0,292.0,4841.0,13830.0,4084.0,5254.0,18684.0,2307.0,1213.0
2025-04-19,7381.0,173.0,381.0,3750.0,9900.0,2766.0,4607.0,14331.0,1393.0,804.0
2025-04-20,8301.0,210.0,314.0,4116.0,13501.0,3136.0,5061.0,14542.0,1810.0,1066.0
2025-04-21,7614.0,230.0,250.0,3532.0,8537.0,2011.0,3796.0,11064.0,1256.0,1071.0
2025-04-22,7592.0,179.0,145.0,3160.0,8111.0,1452.0,4101.0,10696.0,1298.0,868.0
2025-04-23,8088.0,140.0,190.0,3140.0,8695.0,1515.0,4255.0,11679.0,1348.0,826.0
2025-04-24,8531.0,169.0,280.0,3046.0,8919.0,1697.0,4247.0,11694.0,1687.0,864.0
2025-04-25,9761.0,171.0,341.0,3571.0,11756.0,2745.0,4688.0,15477.0,1636.0,1131.0
2025-04-26,9073.0,196.0,265.0,2727.0,16960.0,5535.0,4263.0,12707.0,1239.0,850.0
2025-04-27,8573.0,224.0,266.0,2460.0,15436.0,4228.0,4250.0,12925.0,1445.0,814.0
2025-04-28,8288.0,217.0,262.0,2157.0,13133.0,4148.0,4492.0,14894.0,1293.0,888.0
2025-04-29,13861.0,320.0,520.0,3551.0,11367.0,4560.0,5264.0,17928.0,1690.0,1315.0
2025-04-30,6331.0,629.0,797.0,4717.0,7814.0,3476.0,5665.0,12130.0,1974.0,2135.0
2025-05-01,4579.0,803.0,578.0,4635.0,10596.0,3595.0,7102.0,18631.0,2225.0,2440.0
2025-05-02,9325.0,100.0,264.0,5055.0,11004.0,3455.0,5463.0,20072.0,2123.0,1099.0
2025-05-03,4631.0,126.0,124.0,3870.0,14013.0,3770.0,5814.0,16792.0,1629.0,780.0
2025-05-04,7453.0,535.0,586.0,2661.0,12800.0,3872.0,4745.0,12510.0,876.0,1262.0
2025-05-05,4596.0,1034.0,822.0,2104.0,10218.0,3428.0,3695.0,12599.0,487.0,502.0
2025-05-06,7266.0,513.0,408.0,2667.0,8070.0,2125.0,3031.0,9553.0,1985.0,1557.0
2025-05-07,5589.0,185.0,221.0,3012.0,6530.0,1258.0,3323.0,8932.0,1510.0,1074.0
2025-05-08,6584.0,169.0,196.0,2876.0,7396.0,1419.0,3615.0,9889.0,1286.0,861.0
2025-05-09,8508.0,143.0,221.0,3718.0,12240.0,2802.0,5109.0,15700.0,2070.0,849.0
2025-05-10,5713.0,87.0,127.0,2497.0,9384.0,2357.0,4098.0,12333.0,1394.0,762.0
2025-05-11,6747.0,130.0,137.0,3504.0,11231.0,1866.0,4092.0,10306.0,1386.0,945.0
2025-05-12,7167.0,149.0,142.0,2672.0,7323.0,1873.0,3711.0,10349.0,1317.0,942.0
2025-05-13,7434.0,110.0,151.0,2323.0,7675.0,1365.0,4034.0,10483.0,1186.0,807.0
2025-05-14,7785.0,102.0,143.0,2370.0,8465.0,1317.0,4281.0,11086.0,1359.0,880.0
2025-05-15,7631.0,205.0,116.0,2903.0,8249.0,1294.0,2578.0,11311.0,1471.0,874.0
2025-05-16,10384.0,314.0,483.0,4308.0,12828.0,3570.0,5536.0,17314.0,1963.0,1206.0
2025-05-17,7187.0,193.0,164.0,2906.0,10167.0,2475.0,4056.0,12001.0,1314.0,904.0
2025-05-19,6528.0,200.0,180.0,3438.0,8488.0,1925.0,3828.0,10762.0,1413.0,928.0
2025-05-20,6461.0,132.0,113.0,2236.0,7454.0,1370.0,4002.0,11000.0,1243.0,700.0
2025-05-21,7834.0,108.0,142.0,2342.0,7792.0,1265.0,4271.0,11717.0,1216.0,776.0
2025-05-22,7784.0,116.0,166.0,2524.0,8526.0,1364.0,4313.0,11962.0,1430.0,1089.0
2025-05-23,9961.0,209.0,295.0,3615.0,12529.0,2798.0,5763.0,16886.0,1866.0,1146.0
2025-05-24,6172.0,183.0,157.0,2540.0,8986.0,2334.0,3879.0,11194.0,1303.0,801.0
2025-05-25,7065.0,158.0,151.0,3673.0,12371.0,2266.0,4243.0,10449.0,1407.0,890.0
2025-05-26,6588.0,130.0,113.0,2920.0,8452.0,1744.0,3479.0,10017.0,1426.0,796.0
